[2025-05-17 15:01:02,260] INFO [QuorumController id=1] In the last 60000 ms period, 323 controller events were completed, which took an average of 9.50 ms each. The slowest event was writeNoOpRecord(790568136), which took 27.13 ms. (org.apache.kafka.controller.EventPerformanceMonitor)
[2025-05-17 15:03:10,064] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,162] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,262] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,363] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,463] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,559] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,660] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,765] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,866] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:10,959] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,062] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,168] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,263] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,355] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,452] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,548] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,644] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,739] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,834] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:11,936] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,039] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,133] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,236] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,336] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,439] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,540] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,640] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,737] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,833] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:12,927] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,022] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,114] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,214] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,314] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,415] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,516] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,609] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,705] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,801] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,896] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:13,991] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,008] INFO [QuorumController id=1] In the last 60000 ms period, 880 controller events were completed, which took an average of 4.18 ms each. The slowest event was writeNoOpRecord(1973001281), which took 26.44 ms. (org.apache.kafka.controller.EventPerformanceMonitor)
[2025-05-17 15:03:14,089] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,182] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,274] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,378] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,480] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,580] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,680] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,779] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,884] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:14,980] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,083] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,178] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,274] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,376] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,478] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,579] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,680] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,785] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,885] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:15,985] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,087] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,184] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,285] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,389] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,483] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,586] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,689] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,792] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,892] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:16,993] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:17,089] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:17,180] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:17,274] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:17,386] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:17,480] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:17,591] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:17,686] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
[2025-05-17 15:03:17,788] INFO [QuorumController id=1] CreateTopics result(s): CreatableTopic(name='test-topic', numPartitions=1, replicationFactor=3, assignments=[], configs=[]): INVALID_REPLICATION_FACTOR (Unable to replicate the partition 3 time(s): The target replication factor of 3 cannot be reached because only 1 broker(s) are registered.) (org.apache.kafka.controller.ReplicationControlManager)
